AnzscoCode,Level,Date,NoOfVacancies,State,Title
1C,3,01/09/2010,538.26,NSW,"Health, Education, ICT and Other Managers"
2,2,01/09/2010,20081.53,NSW,PROFESSIONALS
21,3,01/09/2010,359.51,NSW,Arts and Media Professionals
24,3,01/09/2010,370.69,NSW,Education Professionals
26,3,01/09/2010,7066.75,NSW,ICT Professionals
27,3,01/09/2010,1232.3,NSW,"Legal, Social and Welfare Professionals"
2A,3,01/09/2010,4381.16,NSW,"Business, Finance and Human Resource Professionals"
2B,3,01/09/2010,865.09,NSW,Information Professionals
2C,3,01/09/2010,1467.44,NSW,"Sales, Marketing & Public Relations Professionals"
2D,3,01/09/2010,983.08,NSW,"Transport and Design Professionals, and Architects"
2E,3,01/09/2010,1440.25,NSW,Engineers
2F,3,01/09/2010,292.77,NSW,Science Professionals and Veterinarians
2G,3,01/09/2010,583.37,NSW,Health Diagnostic and Therapy Professionals
2H,3,01/09/2010,1024.16,NSW,Medical Practitioners and Nurses
3,2,01/09/2010,7671.27,NSW,TECHNICIANS AND TRADES WORKERS
31,3,01/09/2010,1997.76,NSW,"Engineering, ICT and Science Technicians"
32,3,01/09/2010,1717.85,NSW,Automotive and Engineering Trades Workers
33,3,01/09/2010,898.37,NSW,Construction Trades Workers
34,3,01/09/2010,735.61,NSW,Electrotechnology and Telecommunications Trades Workers
35,3,01/09/2010,1202.37,NSW,Food Trades Workers
36,3,01/09/2010,293.51,NSW,Skilled Animal and Horticultural Workers
3A,3,01/09/2010,545.07,NSW,"Hairdressers, Printing, Clothing and Wood Trades Workers"
3B,3,01/09/2010,142.46,NSW,"Jewellers, Arts and Other Trades Workers"
4,2,01/09/2010,3728.24,NSW,COMMUNITY AND PERSONAL SERVICE WORKERS
41,3,01/09/2010,258.65,NSW,Health and Welfare Support Workers
42,3,01/09/2010,1401.38,NSW,Carers and Aides
43,3,01/09/2010,1300.39,NSW,Hospitality Workers
44,3,01/09/2010,238.28,NSW,Protective Service Workers
45,3,01/09/2010,537.2,NSW,"Sports, Travel and Personal Service Workers"
5,2,01/09/2010,12396.17,NSW,CLERICAL AND ADMINISTRATIVE WORKERS
55,3,01/09/2010,3094.68,NSW,Numerical Clerks
56,3,01/09/2010,267.77,NSW,Clerical and Office Support Workers
59,3,01/09/2010,1772.52,NSW,Other Clerical and Administrative Workers
5A,3,01/09/2010,2184.26,NSW,"Office Managers, Administrators and Secretaries"
5B,3,01/09/2010,5063.84,NSW,"General-Inquiry Clerks, Call Centre Workers, and Receptionists"
6,2,01/09/2010,6677.25,NSW,SALES WORKERS
61,3,01/09/2010,2321.56,NSW,Sales Representatives and Agents
62,3,01/09/2010,3645.89,NSW,Sales Assistants and Salespersons
63,3,01/09/2010,706.92,NSW,Sales Support Workers
7,2,01/09/2010,2563.26,NSW,MACHINERY OPERATORS AND DRIVERS
71,3,01/09/2010,485.75,NSW,Machine and Stationary Plant Operators
72,3,01/09/2010,574.66,NSW,Mobile Plant Operators
7A,3,01/09/2010,1504.13,NSW,Drivers and Storepersons
8,2,01/09/2010,4811.51,NSW,LABOURERS
81,3,01/09/2010,783.48,NSW,Cleaners and Laundry Workers
82,3,01/09/2010,352.1,NSW,Construction and Mining Labourers
83,3,01/09/2010,804.19,NSW,Factory Process Workers
84,3,01/09/2010,269.27,NSW,"Farm, Forestry and Garden Workers"
85,3,01/09/2010,470.27,NSW,Food Preparation Assistants
89,3,01/09/2010,2124.65,NSW,Other Labourers
0,1,01/09/2010,48215.58,VIC,VIC TOTAL
1,2,01/09/2010,6312.68,VIC,MANAGERS
11,3,01/09/2010,135.64,VIC,"Chief Executives, Managing Directors & Legislators"
12,3,01/09/2010,30.59,VIC,Farmers and Farm Managers
14,3,01/09/2010,1322.3,VIC,"Hospitality, Retail and Service Managers"
1A,3,01/09/2010,2820.42,VIC,Corporate Managers
1B,3,01/09/2010,1557.87,VIC,"Construction, Production and Distribution Managers"
1C,3,01/09/2010,391.04,VIC,"Health, Education, ICT and Other Managers"
2,2,01/09/2010,12471.93,VIC,PROFESSIONALS
21,3,01/09/2010,180.43,VIC,Arts and Media Professionals
24,3,01/09/2010,317.48,VIC,Education Professionals
26,3,01/09/2010,3410.1,VIC,ICT Professionals
27,3,01/09/2010,913.95,VIC,"Legal, Social and Welfare Professionals"
2A,3,01/09/2010,2654.26,VIC,"Business, Finance and Human Resource Professionals"
2B,3,01/09/2010,516.99,VIC,Information Professionals
2C,3,01/09/2010,809.95,VIC,"Sales, Marketing & Public Relations Professionals"
2D,3,01/09/2010,709.29,VIC,"Transport and Design Professionals, and Architects"
2E,3,01/09/2010,1347.27,VIC,Engineers
2F,3,01/09/2010,191.88,VIC,Science Professionals and Veterinarians
2G,3,01/09/2010,467.71,VIC,Health Diagnostic and Therapy Professionals
2H,3,01/09/2010,981.73,VIC,Medical Practitioners and Nurses
3,2,01/09/2010,5860.14,VIC,TECHNICIANS AND TRADES WORKERS
31,3,01/09/2010,1573.07,VIC,"Engineering, ICT and Science Technicians"
32,3,01/09/2010,1185.53,VIC,Automotive and Engineering Trades Workers
33,3,01/09/2010,881.06,VIC,Construction Trades Workers
34,3,01/09/2010,357.65,VIC,Electrotechnology and Telecommunications Trades Workers
35,3,01/09/2010,1041.64,VIC,Food Trades Workers
36,3,01/09/2010,246.22,VIC,Skilled Animal and Horticultural Workers
3A,3,01/09/2010,483.34,VIC,"Hairdressers, Printing, Clothing and Wood Trades Workers"
3B,3,01/09/2010,82.64,VIC,"Jewellers, Arts and Other Trades Workers"
4,2,01/09/2010,2967.38,VIC,COMMUNITY AND PERSONAL SERVICE WORKERS
41,3,01/09/2010,198.62,VIC,Health and Welfare Support Workers
42,3,01/09/2010,1189.09,VIC,Carers and Aides
43,3,01/09/2010,992.6,VIC,Hospitality Workers
44,3,01/09/2010,203.5,VIC,Protective Service Workers
45,3,01/09/2010,375.76,VIC,"Sports, Travel and Personal Service Workers"
5,2,01/09/2010,9065.13,VIC,CLERICAL AND ADMINISTRATIVE WORKERS
55,3,01/09/2010,2034.86,VIC,Numerical Clerks
56,3,01/09/2010,227.63,VIC,Clerical and Office Support Workers
59,3,01/09/2010,1167.38,VIC,Other Clerical and Administrative Workers
5A,3,01/09/2010,1652.2,VIC,"Office Managers, Administrators and Secretaries"
5B,3,01/09/2010,3976.53,VIC,"General-Inquiry Clerks, Call Centre Workers, and Receptionists"
6,2,01/09/2010,5153.5,VIC,SALES WORKERS
61,3,01/09/2010,1575.14,VIC,Sales Representatives and Agents
62,3,01/09/2010,3103.49,VIC,Sales Assistants and Salespersons
63,3,01/09/2010,468.43,VIC,Sales Support Workers
7,2,01/09/2010,2388.79,VIC,MACHINERY OPERATORS AND DRIVERS
71,3,01/09/2010,499.85,VIC,Machine and Stationary Plant Operators
72,3,01/09/2010,487.61,VIC,Mobile Plant Operators
7A,3,01/09/2010,1405.83,VIC,Drivers and Storepersons
8,2,01/09/2010,4077.46,VIC,LABOURERS
81,3,01/09/2010,719.43,VIC,Cleaners and Laundry Workers
82,3,01/09/2010,266.94,VIC,Construction and Mining Labourers
83,3,01/09/2010,939.14,VIC,Factory Process Workers
84,3,01/09/2010,252.73,VIC,"Farm, Forestry and Garden Workers"
85,3,01/09/2010,351.56,VIC,Food Preparation Assistants
89,3,01/09/2010,1538.44,VIC,Other Labourers
0,1,01/09/2010,40086.36,QLD,QLD TOTAL
1,2,01/09/2010,3905.02,QLD,MANAGERS
11,3,01/09/2010,146.19,QLD,"Chief Executives, Managing Directors & Legislators"
12,3,01/09/2010,30.62,QLD,Farmers and Farm Managers
14,3,01/09/2010,1010.57,QLD,"Hospitality, Retail and Service Managers"
1A,3,01/09/2010,1476.12,QLD,Corporate Managers
1B,3,01/09/2010,997.62,QLD,"Construction, Production and Distribution Managers"
1C,3,01/09/2010,235.82,QLD,"Health, Education, ICT and Other Managers"
2,2,01/09/2010,10296.34,QLD,PROFESSIONALS
21,3,01/09/2010,139.9,QLD,Arts and Media Professionals
24,3,01/09/2010,181.98,QLD,Education Professionals
26,3,01/09/2010,1639.89,QLD,ICT Professionals
27,3,01/09/2010,1015.76,QLD,"Legal, Social and Welfare Professionals"
2A,3,01/09/2010,2476.79,QLD,"Business, Finance and Human Resource Professionals"
2B,3,01/09/2010,278,QLD,Information Professionals
2C,3,01/09/2010,441.07,QLD,"Sales, Marketing & Public Relations Professionals"
2D,3,01/09/2010,399.4,QLD,"Transport and Design Professionals, and Architects"
2E,3,01/09/2010,1904.73,QLD,Engineers
2F,3,01/09/2010,451.51,QLD,Science Professionals and Veterinarians
2G,3,01/09/2010,527.82,QLD,Health Diagnostic and Therapy Professionals
2H,3,01/09/2010,900.12,QLD,Medical Practitioners and Nurses
3,2,01/09/2010,6115.72,QLD,TECHNICIANS AND TRADES WORKERS
31,3,01/09/2010,1398.54,QLD,"Engineering, ICT and Science Technicians"
32,3,01/09/2010,1577.72,QLD,Automotive and Engineering Trades Workers
33,3,01/09/2010,760.05,QLD,Construction Trades Workers
34,3,01/09/2010,612.57,QLD,Electrotechnology and Telecommunications Trades Workers
35,3,01/09/2010,1036.57,QLD,Food Trades Workers
36,3,01/09/2010,250.17,QLD,Skilled Animal and Horticultural Workers
3A,3,01/09/2010,395.8,QLD,"Hairdressers, Printing, Clothing and Wood Trades Workers"
3B,3,01/09/2010,122.56,QLD,"Jewellers, Arts and Other Trades Workers"
4,2,01/09/2010,2761.67,QLD,COMMUNITY AND PERSONAL SERVICE WORKERS
41,3,01/09/2010,228.53,QLD,Health and Welfare Support Workers
42,3,01/09/2010,924.42,QLD,Carers and Aides
43,3,01/09/2010,1033.19,QLD,Hospitality Workers
44,3,01/09/2010,159.13,QLD,Protective Service Workers
45,3,01/09/2010,430.47,QLD,"Sports, Travel and Personal Service Workers"
5,2,01/09/2010,6573.46,QLD,CLERICAL AND ADMINISTRATIVE WORKERS
55,3,01/09/2010,1388.5,QLD,Numerical Clerks
56,3,01/09/2010,291.56,QLD,Clerical and Office Support Workers
59,3,01/09/2010,732.81,QLD,Other Clerical and Administrative Workers
5A,3,01/09/2010,1250.06,QLD,"Office Managers, Administrators and Secretaries"
5B,3,01/09/2010,2900.2,QLD,"General-Inquiry Clerks, Call Centre Workers, and Receptionists"
6,2,01/09/2010,3894.34,QLD,SALES WORKERS
61,3,01/09/2010,1148.72,QLD,Sales Representatives and Agents
62,3,01/09/2010,2278.39,QLD,Sales Assistants and Salespersons
63,3,01/09/2010,457.06,QLD,Sales Support Workers
7,2,01/09/2010,2618.22,QLD,MACHINERY OPERATORS AND DRIVERS
71,3,01/09/2010,601.14,QLD,Machine and Stationary Plant Operators
72,3,01/09/2010,593.84,QLD,Mobile Plant Operators
7A,3,01/09/2010,1417.43,QLD,Drivers and Storepersons
8,2,01/09/2010,3939.48,QLD,LABOURERS
81,3,01/09/2010,794.77,QLD,Cleaners and Laundry Workers
82,3,01/09/2010,328.21,QLD,Construction and Mining Labourers
83,3,01/09/2010,513.55,QLD,Factory Process Workers
84,3,01/09/2010,331.15,QLD,"Farm, Forestry and Garden Workers"
85,3,01/09/2010,334.75,QLD,Food Preparation Assistants
89,3,01/09/2010,1617.06,QLD,Other Labourers
0,1,01/09/2010,10800.13,SA,SA TOTAL
1,2,01/09/2010,979.27,SA,MANAGERS
11,3,01/09/2010,35.06,SA,"Chief Executives, Managing Directors & Legislators"
12,3,01/09/2010,9.3,SA,Farmers and Farm Managers
14,3,01/09/2010,242.76,SA,"Hospitality, Retail and Service Managers"
1A,3,01/09/2010,352.66,SA,Corporate Managers
1B,3,01/09/2010,268.7,SA,"Construction, Production and Distribution Managers"
1C,3,01/09/2010,61.49,SA,"Health, Education, ICT and Other Managers"
2,2,01/09/2010,2130.38,SA,PROFESSIONALS
21,3,01/09/2010,47.56,SA,Arts and Media Professionals
24,3,01/09/2010,66.74,SA,Education Professionals
26,3,01/09/2010,341.29,SA,ICT Professionals
27,3,01/09/2010,171.35,SA,"Legal, Social and Welfare Professionals"
2A,3,01/09/2010,479.6,SA,"Business, Finance and Human Resource Professionals"
2B,3,01/09/2010,71.86,SA,Information Professionals
2C,3,01/09/2010,114.77,SA,"Sales, Marketing & Public Relations Professionals"
2D,3,01/09/2010,74.57,SA,"Transport and Design Professionals, and Architects"
2E,3,01/09/2010,287.82,SA,Engineers
2F,3,01/09/2010,52.38,SA,Science Professionals and Veterinarians
2G,3,01/09/2010,187.03,SA,Health Diagnostic and Therapy Professionals
2H,3,01/09/2010,230.69,SA,Medical Practitioners and Nurses
3,2,01/09/2010,1721.17,SA,TECHNICIANS AND TRADES WORKERS
31,3,01/09/2010,270.84,SA,"Engineering, ICT and Science Technicians"
32,3,01/09/2010,478.56,SA,Automotive and Engineering Trades Workers
33,3,01/09/2010,195.86,SA,Construction Trades Workers
34,3,01/09/2010,185.5,SA,Electrotechnology and Telecommunications Trades Workers
35,3,01/09/2010,333.72,SA,Food Trades Workers
36,3,01/09/2010,75.32,SA,Skilled Animal and Horticultural Workers
3A,3,01/09/2010,145.47,SA,"Hairdressers, Printing, Clothing and Wood Trades Workers"
3B,3,01/09/2010,43.26,SA,"Jewellers, Arts and Other Trades Workers"
4,2,01/09/2010,895.49,SA,COMMUNITY AND PERSONAL SERVICE WORKERS
41,3,01/09/2010,104.38,SA,Health and Welfare Support Workers
42,3,01/09/2010,345.16,SA,Carers and Aides
43,3,01/09/2010,311.4,SA,Hospitality Workers
44,3,01/09/2010,43.29,SA,Protective Service Workers
45,3,01/09/2010,99.59,SA,"Sports, Travel and Personal Service Workers"
5,2,01/09/2010,1685.28,SA,CLERICAL AND ADMINISTRATIVE WORKERS
55,3,01/09/2010,296.21,SA,Numerical Clerks
56,3,01/09/2010,83.24,SA,Clerical and Office Support Workers
59,3,01/09/2010,143.24,SA,Other Clerical and Administrative Workers
5A,3,01/09/2010,279.43,SA,"Office Managers, Administrators and Secretaries"
5B,3,01/09/2010,881.73,SA,"General-Inquiry Clerks, Call Centre Workers, and Receptionists"
6,2,01/09/2010,1127.91,SA,SALES WORKERS
61,3,01/09/2010,261.84,SA,Sales Representatives and Agents
62,3,01/09/2010,739.39,SA,Sales Assistants and Salespersons
63,3,01/09/2010,120.36,SA,Sales Support Workers
7,2,01/09/2010,844.61,SA,MACHINERY OPERATORS AND DRIVERS
71,3,01/09/2010,198.16,SA,Machine and Stationary Plant Operators
72,3,01/09/2010,156.14,SA,Mobile Plant Operators
7A,3,01/09/2010,485.99,SA,Drivers and Storepersons
8,2,01/09/2010,1434.4,SA,LABOURERS
81,3,01/09/2010,265.24,SA,Cleaners and Laundry Workers
82,3,01/09/2010,119.47,SA,Construction and Mining Labourers
83,3,01/09/2010,226.83,SA,Factory Process Workers
84,3,01/09/2010,89.96,SA,"Farm, Forestry and Garden Workers"
85,3,01/09/2010,155.88,SA,Food Preparation Assistants
89,3,01/09/2010,573.48,SA,Other Labourers
0,1,01/09/2010,23133.07,WA,WA TOTAL
1,2,01/09/2010,2460.46,WA,MANAGERS
11,3,01/09/2010,61.03,WA,"Chief Executives, Managing Directors & Legislators"
12,3,01/09/2010,9.41,WA,Farmers and Farm Managers
14,3,01/09/2010,519.39,WA,"Hospitality, Retail and Service Managers"
1A,3,01/09/2010,977.42,WA,Corporate Managers
1B,3,01/09/2010,784.22,WA,"Construction, Production and Distribution Managers"
1C,3,01/09/2010,145.58,WA,"Health, Education, ICT and Other Managers"
2,2,01/09/2010,6195.14,WA,PROFESSIONALS
21,3,01/09/2010,63.2,WA,Arts and Media Professionals
24,3,01/09/2010,62.56,WA,Education Professionals
26,3,01/09/2010,796.94,WA,ICT Professionals
27,3,01/09/2010,360.13,WA,"Legal, Social and Welfare Professionals"
2A,3,01/09/2010,1222.41,WA,"Business, Finance and Human Resource Professionals"
2B,3,01/09/2010,148.98,WA,Information Professionals
2C,3,01/09/2010,257.12,WA,"Sales, Marketing & Public Relations Professionals"
2D,3,01/09/2010,296.46,WA,"Transport and Design Professionals, and Architects"
2E,3,01/09/2010,1732.99,WA,Engineers
2F,3,01/09/2010,720.77,WA,Science Professionals and Veterinarians
2G,3,01/09/2010,260.87,WA,Health Diagnostic and Therapy Professionals
2H,3,01/09/2010,294.65,WA,Medical Practitioners and Nurses
3,2,01/09/2010,3293.16,WA,TECHNICIANS AND TRADES WORKERS
31,3,01/09/2010,856.2,WA,"Engineering, ICT and Science Technicians"
32,3,01/09/2010,1180.65,WA,Automotive and Engineering Trades Workers
33,3,01/09/2010,254.11,WA,Construction Trades Workers
34,3,01/09/2010,404.98,WA,Electrotechnology and Telecommunications Trades Workers
35,3,01/09/2010,326.72,WA,Food Trades Workers
36,3,01/09/2010,140.93,WA,Skilled Animal and Horticultural Workers
3A,3,01/09/2010,102.29,WA,"Hairdressers, Printing, Clothing and Wood Trades Workers"
3B,3,01/09/2010,78.11,WA,"Jewellers, Arts and Other Trades Workers"
4,2,01/09/2010,1175.03,WA,COMMUNITY AND PERSONAL SERVICE WORKERS
41,3,01/09/2010,120.13,WA,Health and Welfare Support Workers
42,3,01/09/2010,370.44,WA,Carers and Aides
43,3,01/09/2010,411.66,WA,Hospitality Workers
44,3,01/09/2010,100.78,WA,Protective Service Workers
45,3,01/09/2010,171.69,WA,"Sports, Travel and Personal Service Workers"
5,2,01/09/2010,4067.2,WA,CLERICAL AND ADMINISTRATIVE WORKERS
55,3,01/09/2010,848.7,WA,Numerical Clerks
56,3,01/09/2010,125.39,WA,Clerical and Office Support Workers
59,3,01/09/2010,512,WA,Other Clerical and Administrative Workers
5A,3,01/09/2010,758.07,WA,"Office Managers, Administrators and Secretaries"
5B,3,01/09/2010,1831.95,WA,"General-Inquiry Clerks, Call Centre Workers, and Receptionists"
6,2,01/09/2010,2026.66,WA,SALES WORKERS
61,3,01/09/2010,605.4,WA,Sales Representatives and Agents
62,3,01/09/2010,1287.37,WA,Sales Assistants and Salespersons
63,3,01/09/2010,154.96,WA,Sales Support Workers
7,2,01/09/2010,1703.1,WA,MACHINERY OPERATORS AND DRIVERS
71,3,01/09/2010,472.34,WA,Machine and Stationary Plant Operators
72,3,01/09/2010,400.23,WA,Mobile Plant Operators
7A,3,01/09/2010,830.14,WA,Drivers and Storepersons
8,2,01/09/2010,2215.94,WA,LABOURERS
81,3,01/09/2010,382.31,WA,Cleaners and Laundry Workers
82,3,01/09/2010,287.26,WA,Construction and Mining Labourers
83,3,01/09/2010,334.02,WA,Factory Process Workers
84,3,01/09/2010,89.32,WA,"Farm, Forestry and Garden Workers"
85,3,01/09/2010,193.9,WA,Food Preparation Assistants
89,3,01/09/2010,933.36,WA,Other Labourers
0,1,01/09/2010,2221.4,TAS,TAS TOTAL
1,2,01/09/2010,182.21,TAS,MANAGERS
11,3,01/09/2010,6.11,TAS,"Chief Executives, Managing Directors & Legislators"
12,3,01/09/2010,4.19,TAS,Farmers and Farm Managers
14,3,01/09/2010,45.65,TAS,"Hospitality, Retail and Service Managers"
1A,3,01/09/2010,60.24,TAS,Corporate Managers
1B,3,01/09/2010,50.12,TAS,"Construction, Production and Distribution Managers"
1C,3,01/09/2010,11.82,TAS,"Health, Education, ICT and Other Managers"
2,2,01/09/2010,368.45,TAS,PROFESSIONALS
21,3,01/09/2010,8.04,TAS,Arts and Media Professionals
24,3,01/09/2010,19.08,TAS,Education Professionals
26,3,01/09/2010,62.89,TAS,ICT Professionals
27,3,01/09/2010,36.91,TAS,"Legal, Social and Welfare Professionals"
2A,3,01/09/2010,57.68,TAS,"Business, Finance and Human Resource Professionals"
2B,3,01/09/2010,18.99,TAS,Information Professionals
2C,3,01/09/2010,16.62,TAS,"Sales, Marketing & Public Relations Professionals"
2D,3,01/09/2010,20.93,TAS,"Transport and Design Professionals, and Architects"
2E,3,01/09/2010,20.18,TAS,Engineers
2F,3,01/09/2010,13.37,TAS,Science Professionals and Veterinarians
2G,3,01/09/2010,34.04,TAS,Health Diagnostic and Therapy Professionals
2H,3,01/09/2010,58.32,TAS,Medical Practitioners and Nurses
3,2,01/09/2010,344.51,TAS,TECHNICIANS AND TRADES WORKERS
31,3,01/09/2010,38.94,TAS,"Engineering, ICT and Science Technicians"
32,3,01/09/2010,66.41,TAS,Automotive and Engineering Trades Workers
33,3,01/09/2010,51.23,TAS,Construction Trades Workers
34,3,01/09/2010,29.34,TAS,Electrotechnology and Telecommunications Trades Workers
35,3,01/09/2010,107.4,TAS,Food Trades Workers
36,3,01/09/2010,19.24,TAS,Skilled Animal and Horticultural Workers
3A,3,01/09/2010,25.57,TAS,"Hairdressers, Printing, Clothing and Wood Trades Workers"
3B,3,01/09/2010,10.51,TAS,"Jewellers, Arts and Other Trades Workers"
4,2,01/09/2010,235.29,TAS,COMMUNITY AND PERSONAL SERVICE WORKERS
41,3,01/09/2010,18.92,TAS,Health and Welfare Support Workers
42,3,01/09/2010,57.8,TAS,Carers and Aides
43,3,01/09/2010,115.66,TAS,Hospitality Workers
44,3,01/09/2010,15.89,TAS,Protective Service Workers
45,3,01/09/2010,19.3,TAS,"Sports, Travel and Personal Service Workers"
5,2,01/09/2010,293.22,TAS,CLERICAL AND ADMINISTRATIVE WORKERS
55,3,01/09/2010,36.71,TAS,Numerical Clerks
56,3,01/09/2010,16.32,TAS,Clerical and Office Support Workers
59,3,01/09/2010,26.01,TAS,Other Clerical and Administrative Workers
5A,3,01/09/2010,45.11,TAS,"Office Managers, Administrators and Secretaries"
5B,3,01/09/2010,168.67,TAS,"General-Inquiry Clerks, Call Centre Workers, and Receptionists"
6,2,01/09/2010,267.43,TAS,SALES WORKERS
61,3,01/09/2010,46.49,TAS,Sales Representatives and Agents
62,3,01/09/2010,182.99,TAS,Sales Assistants and Salespersons
63,3,01/09/2010,30.28,TAS,Sales Support Workers
7,2,01/09/2010,164.6,TAS,MACHINERY OPERATORS AND DRIVERS
71,3,01/09/2010,21.91,TAS,Machine and Stationary Plant Operators
72,3,01/09/2010,33.49,TAS,Mobile Plant Operators
7A,3,01/09/2010,108.6,TAS,Drivers and Storepersons
8,2,01/09/2010,377.92,TAS,LABOURERS
81,3,01/09/2010,80.81,TAS,Cleaners and Laundry Workers
82,3,01/09/2010,38.24,TAS,Construction and Mining Labourers
83,3,01/09/2010,26.99,TAS,Factory Process Workers
84,3,01/09/2010,27.63,TAS,"Farm, Forestry and Garden Workers"
85,3,01/09/2010,34.19,TAS,Food Preparation Assistants
89,3,01/09/2010,155.43,TAS,Other Labourers
0,1,01/09/2010,3186.34,NT,NT TOTAL
1,2,01/09/2010,293.99,NT,MANAGERS
11,3,01/09/2010,15.99,NT,"Chief Executives, Managing Directors & Legislators"
12,3,01/09/2010,1.55,NT,Farmers and Farm Managers
14,3,01/09/2010,103.35,NT,"Hospitality, Retail and Service Managers"
